NODE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
47,574.1375045,235.5787438,703.6527465,841.556923,791.324172,537.2029737,14.84220159,501.0488377,197.5400439,211.7063367,351.7529437,6.528601477,933.9516376,369.7981575,630.7852211,646.9198288,288.3957597,506.7646684,348.4706562,51.84770759,894.5241524,519.7569727,919.4595681,817.2744675,841.3615552,439.1678289,846.0032211,494.2575314,649.2517531,580.9650572,133.0182738,981.1829162,229.8706207,937.6842149,248.2737148,410.6815781,47.92587194,84.83654912,294.8988429,516.9937625,415.1862708,542.7696512,621.6258692,538.9336718,526.5954369,408.3989,678.4799269,799.1822639,737.6539228,421.3628364,797.8049519,36.55891701,260.6014989,294.6058688,238.1019492,602.2562326,740.9689031,724.5709334,530.6859316,564.1617289,791.0289046,8.43732967,965.1521,572.7515706,866.1920467,381.8788062,535.8591011,348.833521,985.7454071,720.3275857,826.0136296,382.4376221,765.2888932,348.3832312,501.2668433,240.1254419,674.6248813,824.3710023,664.6807939,253.9138887,328.6887839,625.0326715,871.6200342,911.7346873,65.6518337,69.37202042,779.1495626,470.9416733,321.7504699,652.2926847,849.0073747,70.17620279,94.31338098,755.0593928,943.2412128,206.2872806
48,809.1736776,623.2731121,893.6771704,678.9760366,229.6856248,23.7093146,323.9772896,872.3787624,767.6022984,636.1362581,160.2103056,554.350311,678.3381712,244.4132717,731.5960949,461.4495774,299.632426,246.4435346,571.3382108,964.7890847,243.087137,97.42080233,603.8110097,960.470815,470.5741633,143.1402849,86.34626377,262.7017062,663.5739922,985.4662688,604.4098058,15.7848969,476.704432,807.8672587,314.109401,532.4432217,954.5541445,52.39834664,726.2052604,697.5817186,332.9212373,819.2464751,69.87188813,812.8835761,702.6460853,10.57065991,292.039197,274.4047395,961.9466836,810.5369437,478.4049475,935.0524106,682.3346785,458.8239402,996.5514899,467.930354,961.6229239,735.9657688,956.8254863,393.4117205,519.2954953,531.5100812,157.1176179,519.3207484,461.4505222,929.1519774,339.1899222,607.2304086,640.0081421,481.1939732,726.7823831,421.6907565,70.69489082,743.4761465,501.47046,891.6527112,911.3667531,444.274755,344.4864223,999.6467818,916.7001763,767.9632063,843.9742046,967.8780797,72.52596005,427.0514156,789.0561513,874.7229379,158.5947654,242.9162534,478.4904913,829.9163993,857.259738,919.8358898,584.909951,348.9181345
49,290.3455449,575.7631713,436.0716229,695.7589011,101.1075486,801.6149743,879.9488184,57.89760811,219.6760156,42.07793052,343.8388516,349.3912417,685.0905005,761.9796067,305.6568172,918.8840869,486.3777512,19.51660619,24.95207015,692.8001365,500.249707,699.6031884,770.4087203,113.8404825,19.44851245,450.4726757,220.9892148,849.6735594,714.7519218,687.2021892,161.6634039,88.76781135,674.2716358,843.9889587,611.7783123,754.7024961,118.4210326,537.5525735,323.6097124,975.8276945,429.174829,620.1762884,62.64833743,243.2754234,331.5783702,721.3263777,171.7214787,957.534999,642.3919995,656.8734004,691.2390378,154.5426595,710.0904302,711.4218032,410.6277478,237.1313312,572.135858,309.2103401,646.0283643,702.6374878,683.0947075,970.0002978,175.8847111,199.1379878,519.9635402,662.0413511,373.5080577,927.3388397,57.74231596,19.75433472,862.8310042,169.2049209,724.4329986,702.6820346,81.10751598,672.0730893,441.2210377,643.954631,530.0368324,765.7107193,923.9128867,155.6001682,645.2020842,45.18440591,752.848663,547.1677491,570.2972827,263.7159138,924.4406755,122.2045592,61.60279947,890.8223486,459.8030748,840.1018387,899.4327082,228.4250588
50,690.1047142,256.9276835,253.1702971,248.6551749,150.2915098,380.6542098,269.4097685,611.0459011,792.2873957,364.6921039,688.533215,482.6314898,175.5568982,305.4519145,422.9604423,918.2824248,321.4506406,175.9698449,217.9497664,883.4450137,172.2179314,191.8496421,784.2563187,51.79131099,678.8177041,863.3276563,761.2348471,782.6746882,146.480856,126.1710716,230.4160116,47.71919385,258.8924266,619.9719899,188.4682279,779.1791213,482.3434752,577.4953867,873.1110108,940.3185518,548.3259307,103.2446327,610.5713581,663.9285694,653.3152217,476.576583,100.5321403,249.8069371,167.8952501,764.7854537,555.6485418,763.40292,926.3234477,10.11787826,661.0249595,482.8856685,198.7906366,131.1477891,910.8867899,104.8217029,67.47042555,555.5695263,104.7132808,453.3666577,324.1352913,337.8710594,426.6436177,600.4160848,376.1346446,123.1881867,200.4069233,117.9980546,373.9590521,174.8531573,709.0388838,926.2281523,834.287695,532.8820575,550.9519507,352.2043134,328.3110017,538.1623441,782.0969707,723.3352285,553.759022,0.468936001,712.5018915,478.2331721,804.5253288,783.5701055,526.5335009,161.0258808,974.8185589,769.457511,414.1427191,279.9042427
51,808.4364767,17.07478286,422.4621688,74.4175938,343.6743634,38.03943504,187.0147411,950.2451518,835.4447952,95.55642924,279.2855731,562.4137575,551.1426073,367.1513444,763.5664391,601.545961,654.2251956,997.9202608,488.3315438,441.1991216,243.9404453,977.7264047,355.3933551,707.3822748,449.6057115,440.6503562,150.558515,427.9113024,501.0842297,259.6624619,240.626106,821.9132585,628.7329583,719.239993,137.4532129,453.9534826,395.561555,3.130326712,83.91725225,35.78461054,767.3668228,904.0589424,960.2578435,16.83198586,395.0548172,558.7650524,755.1710701,841.3585664,999.8657455,237.7095742,119.6041279,974.5852857,445.1498451,214.3173603,731.2512882,469.3161466,869.8694524,517.7490934,327.0359461,706.9886592,439.8435686,213.4511978,335.6330597,794.3474072,255.8521509,790.0374185,609.2915495,61.12514794,363.2636045,95.02973779,415.738322,324.9830772,175.7546377,361.7688864,719.9998876,544.5560353,114.0493102,480.5744214,104.1280887,213.9985513,876.0132853,460.0196607,584.0717568,923.7549042,833.9796891,496.9066268,105.8316314,727.0723467,882.0077149,0.357360651,968.0046543,984.3196894,345.9495051,867.0357861,136.4790994,581.8553803
52,425.2659844,201.2918646,632.6264953,496.3458116,86.89698866,563.2030147,581.7336321,585.4691904,70.8348777,539.542256,175.0100005,535.6306341,8.362974039,194.2956641,78.03126786,788.9347285,37.62502779,500.2923764,830.6844807,97.95992802,285.9883133,465.1597693,724.0984949,983.6945933,603.7401352,637.1256611,184.697213,968.0635389,101.4570432,184.7031261,40.11374025,103.3400662,111.7114874,63.10151956,389.8996454,689.6559859,762.0328258,605.6498184,487.3313743,161.7635278,486.5576884,604.4341962,156.1298277,521.6215508,594.4472637,292.3582576,187.7191497,141.609303,5.531051378,781.5866636,236.9949217,719.6817241,28.6042068,512.2772582,728.2243464,778.9309057,54.39115953,570.5150604,831.6361588,928.180698,606.7669675,785.8131664,181.5347408,830.8494744,552.1490527,342.9408878,21.186444,894.6575768,158.8951026,248.8424531,342.2284307,568.2193956,195.7458819,208.8572847,414.7607264,233.7605019,505.5361065,919.6288622,520.9850536,889.9928992,939.6442645,663.4289271,570.4129673,957.7467168,385.2232611,385.9816615,196.705893,812.0628109,514.6037941,25.62869835,708.9978873,367.2979262,912.4786405,287.0422497,459.292443,118.5276245
53,620.5457935,453.9846379,51.30399647,309.0816378,856.633504,163.6124983,292.5520289,50.91950332,995.152421,685.8363518,492.7081447,389.1268499,145.465138,811.6611652,253.1904429,206.7013045,963.7930238,386.1179339,862.7992193,378.659591,649.6204988,763.8606414,987.3490263,876.9105246,291.6425748,798.5975234,714.4185698,958.5706924,121.9187384,206.794411,227.9568574,34.19847625,19.01662021,682.9450015,226.9172471,143.4755742,988.9570895,342.6011623,496.5469716,269.8428202,957.3889943,373.8027113,332.7632882,378.412818,576.4033299,876.3871478,215.5897796,748.4869936,119.9140242,23.74623303,643.9512132,270.9112441,632.5341731,805.988529,602.8403407,139.0287388,46.32697585,63.76064071,964.944092,737.3642596,642.6646088,62.56399102,669.2049683,634.873085,868.3123997,177.5554237,48.5073287,749.6898335,917.9396503,623.5878316,742.7143216,389.4315215,27.1537163,797.8867231,79.99534007,624.7907947,2.63901529,206.1087905,396.785373,628.4729875,352.5389332,987.9984805,30.75362589,160.3320649,674.7112397,335.9493294,418.2600429,540.7799295,557.185078,99.31246736,554.120907,714.5911208,406.2891448,634.7165825,386.5338359,37.56969111
54,440.562282,316.9450543,712.1852369,686.1520714,86.4668873,744.6880851,400.3511489,389.8011371,64.97551349,509.1637125,872.0687394,898.2058979,549.3979249,118.5559379,344.7303082,175.8748402,48.29281207,266.568426,916.2260705,689.278012,6.607025968,914.9239933,340.7870007,814.7996562,186.2887896,822.2969481,782.7636632,93.86850182,714.6692209,46.11042831,367.9426294,352.3878816,269.37541,346.7808324,526.4509751,511.5229036,100.6370553,839.8926471,68.57298446,43.19631863,710.6295025,68.91090156,493.9880089,284.8173191,656.7962183,869.3929581,894.4032043,810.1453921,129.5330405,321.136999,30.98372248,468.0227255,148.087795,537.7041847,124.8712352,718.7868486,36.93651777,944.5250889,925.0090649,589.5747551,524.8811703,689.8310436,913.5734564,419.5001457,664.4537544,356.8465923,3.913036199,894.1896181,447.5466449,699.4828698,973.4527299,686.855073,207.2916821,392.583404,670.261594,78.34070401,494.1508816,202.7317011,913.9122714,899.3925167,571.8152043,268.3002833,534.2073169,739.7796877,419.6138032,584.423762,24.47795992,377.430009,660.7436092,787.5349004,688.9848981,378.0992042,395.3428126,302.5060799,210.0670841,99.46685587
55,538.8648841,912.5988325,53.80100672,591.7503688,878.1787171,739.6596341,307.1503888,732.4911728,287.0137437,780.8358441,451.7006012,410.5497948,225.4333978,914.3822701,260.4333531,57.74669456,973.0725197,258.6242414,491.9817982,94.4553728,422.2725853,307.8406606,134.6809411,332.2820435,975.7257469,528.1639242,645.0222137,778.2556783,66.30875259,483.1796786,251.3367033,734.0685422,126.6816065,792.7852377,218.3346582,865.7076931,269.8280199,460.7799327,737.3031788,552.9093714,515.6229336,84.88915659,622.1436098,258.781954,555.7225925,778.3675919,740.1856042,301.5590164,538.4077596,535.2790844,650.7357251,447.0502718,474.3583312,295.7995501,472.7653747,921.7372816,103.8080409,605.6401568,220.4828887,669.2873303,811.8963926,109.4503574,643.2056448,369.622074,68.10142766,50.14582232,132.3620659,811.8336788,393.2534131,330.4554333,866.8157302,553.6193393,337.9667071,679.1537347,656.0521647,911.4143109,506.9534243,158.3534592,737.9179229,817.1080717,32.69253701,503.2793961,388.0085972,94.26420145,210.926217,625.6913442,41.83525778,311.6787615,50.0500113,849.1987981,530.6873514,775.9500033,781.2678932,246.470469,227.7162403,857.2052142
56,630.5344512,606.1328521,663.2581516,867.4665557,843.828909,141.8236914,490.2824991,128.555645,719.2781338,17.78191918,527.7339496,800.3171462,304.1423791,816.410359,928.7007822,385.7276477,15.37270957,185.3080305,995.5806064,423.3678394,18.92967732,656.2970343,384.511513,663.2599098,404.8383999,181.554976,985.4020621,797.4637975,465.2247032,923.4302257,89.90701713,531.4211005,478.0372043,513.30062,764.7031878,795.4512373,552.7662976,657.127701,931.4805425,983.0970482,503.7667223,889.3723765,168.5016735,866.7006105,895.5285428,310.8343579,811.3408406,697.4733826,515.6944548,997.3573131,347.2468819,369.1935878,350.6553332,86.54110031,544.2582464,839.9797534,942.5409033,9.295824016,132.5993522,656.3271235,19.49823143,754.5897685,333.6021379,388.0671469,852.9204432,715.3972063,166.6671473,224.4710798,95.44790513,171.6947587,129.9017319,599.9319843,557.1949576,739.3023276,555.5345862,406.8211429,548.8643503,697.9559383,641.1649726,418.5757439,887.3048681,116.1095813,395.7642979,267.1173926,535.9546744,867.3303557,246.9363906,872.1921058,75.93919259,885.887218,34.43201156,347.787759,32.38242678,121.1312356,371.3811472,347.8937462
57,459.5742249,842.1646897,130.3026799,346.5466673,149.3212386,314.0167567,684.8842594,721.100147,17.18345186,328.432201,702.8227727,362.9233343,810.6070518,629.9003967,910.9111065,60.7310048,252.738825,117.4407199,717.535321,987.7434094,335.68573,126.5031247,992.6419402,638.8215556,665.671318,465.0302575,510.8337206,646.5346103,140.0183961,873.0310431,381.613922,975.1046103,241.9474955,567.9450428,871.5891166,256.9269139,685.6693513,736.7855424,698.2126903,895.6505353,866.0799191,477.1935592,51.17509682,378.3434111,543.4344899,207.381398,907.1738969,811.4678246,749.6766759,791.5529369,589.931936,403.0490589,966.4606362,511.0980518,169.0591224,917.2146736,950.8441337,892.8420146,205.1397163,788.3095085,703.2371196,539.4829203,549.9893314,330.2902669,37.03366337,13.34528393,197.1286532,586.2955529,478.4803259,230.0995453,452.4021933,753.7486639,357.4334155,757.8977822,724.5006074,610.9231177,753.9276,554.4978689,462.9891011,799.1006014,767.1998203,297.9771045,215.323156,522.4038646,282.5015547,449.3953827,605.2428512,717.3026109,385.8886663,794.4426545,226.9159053,940.3568406,652.5986963,845.6543897,77.05956618,447.2846434
58,321.0022445,754.8217134,956.2121219,368.3818676,454.2773364,483.5140925,229.0883705,764.9508035,668.1870354,257.1973336,69.3588891,43.39416457,305.7719837,752.473384,76.93990305,966.5858025,338.3441308,430.7983367,822.0773734,396.0011699,889.3814256,516.4227783,882.5259679,56.35567019,78.92587804,430.7742251,490.1181015,35.4471899,498.509692,1.206893084,917.664483,536.0537053,501.2238693,789.479496,762.8916918,808.7046514,919.2838432,916.2566476,377.0739992,396.2637504,886.5799357,344.9661725,648.1470596,939.2440067,375.5504678,708.0974974,710.6414697,515.1969109,718.459811,944.7966051,547.0137,891.7268051,620.1402083,783.8106892,530.1110885,755.4643424,89.99882976,539.3698371,9.545378083,256.7463431,208.9266837,586.2760802,742.4859045,646.3763544,534.4401118,387.1033832,923.8404548,368.3161236,771.6703782,144.6766827,333.9678466,358.1165671,341.3817957,882.0796389,698.1204246,0.143982448,668.2512237,975.1609369,912.5275265,914.5133944,870.9397001,471.8467045,963.4792597,179.6709445,995.2939117,323.6195134,544.2788369,861.9128959,557.5741076,332.3052627,232.2469455,631.7720185,153.5843261,97.93989268,467.0846103,128.9129763
59,651.155759,731.9027778,654.8826496,666.5588987,278.8840786,990.5799179,818.4658327,136.6827716,879.3442783,955.9367071,670.3525645,636.2950717,886.9525685,569.2953704,113.4186798,877.4557448,337.0306129,760.5039525,481.7622879,689.7574647,242.4365593,430.8946288,98.08156514,528.5885209,90.72592831,461.97489,109.2147108,755.4308991,416.55807,643.674864,802.3638781,609.4102371,181.1603344,794.2320854,113.2811227,110.8132395,967.2897985,513.4209408,698.312105,312.0575385,806.6809004,466.5406566,983.0459332,934.304419,905.5126485,810.0949184,160.0931229,528.5878999,934.0774072,858.5426116,531.6181065,250.0966675,979.7877606,631.997712,107.0584378,675.2867252,323.7091225,462.6938429,844.942828,572.0101388,370.2517917,731.681652,821.537434,483.3181263,378.6157971,844.8819204,379.737054,388.9838991,511.4061236,76.85088979,966.4771102,670.9002965,180.2954042,736.9745293,941.6460668,472.7512038,752.1260339,190.7321509,727.061965,504.7466422,607.809484,733.9595928,541.9973488,336.2474057,180.8097811,344.8117792,341.9072865,789.0823923,987.7002616,839.6511293,184.8555881,598.0068055,724.052748,500.2232379,499.0798182,20.18689363
60,427.0703849,43.73429146,704.7774268,361.6157387,128.5628587,945.2271833,758.3838644,804.8706941,501.8933728,758.6835701,789.1507837,121.0664873,877.0650846,566.1426982,147.0238291,836.0938068,94.12518437,84.33120308,365.2547072,320.8493111,690.4835405,756.4641715,301.4705382,881.7350672,896.6758247,456.0137672,733.3674577,421.7783566,686.3887023,92.8119574,807.5247114,153.9480048,171.9596011,57.88031013,25.86747212,815.0365165,716.8590615,422.307615,466.2019003,573.7114887,682.6402606,430.1707514,107.2595623,771.8366826,756.0154032,272.1506181,946.5142452,618.4811299,849.8526545,886.8318495,451.000545,72.53070908,196.0270888,777.3336611,823.8093322,989.6942258,579.2272267,872.7010888,764.2963169,383.963706,590.23728,959.3468748,918.432176,781.9697285,154.9977231,654.0090184,382.1487532,206.8970928,861.9506871,896.2035299,412.7193204,961.8817075,695.2612561,231.7520301,512.1828713,742.862855,619.6345359,618.1197279,410.2378564,676.9069997,155.3990112,24.98970858,786.6105479,615.1370484,258.1590222,615.381202,109.3612354,958.070874,99.21881495,909.5569651,271.1885397,615.8829066,780.4802692,276.5914656,463.0741202,493.9594011
61,285.4948919,618.4397671,958.5072269,970.0393217,500.4142794,394.8158557,270.5514782,863.1812443,939.7140616,582.5707108,502.2921234,505.9665923,107.8142461,558.0195271,438.2195588,397.2255198,690.8398586,849.0884732,406.8986139,355.9419887,194.9713317,724.0435065,721.998106,387.7737627,299.7258382,619.1935318,643.5340785,264.1006727,541.1624685,948.2533953,189.0441659,145.7558873,381.2203541,119.9556248,78.35808881,34.5791338,238.8052977,136.5631822,172.2132643,184.8018393,602.1647443,676.2657926,324.0585542,93.28654306,345.6490177,614.9506211,8.343422249,985.5994236,927.5054256,951.0326703,153.7985383,579.4820529,223.7327262,304.7274044,477.4087732,40.99820452,429.9712476,854.6542586,286.1188946,903.4017426,103.5341828,371.8046315,701.0107932,421.5646008,43.16732144,853.4024687,107.7998499,703.8624352,289.927292,491.8752328,748.8690928,346.3547316,443.7076293,225.6598452,928.1672761,374.930358,662.1156459,725.0589981,186.240325,952.3544456,75.13598203,22.9013968,178.4584772,205.8738143,953.4999088,202.7850971,410.12085,693.4733124,804.48333,329.6618705,214.7687075,882.221399,810.3495091,524.5079922,138.1529745,241.0676647
62,364.6641132,583.3645508,734.2135134,968.9564627,31.37628932,929.1049283,546.6892613,490.4881393,653.864972,259.4797668,949.273002,468.8529368,745.1993775,828.4543769,72.10381503,997.8441451,910.7395397,615.5413402,889.2714955,83.25140034,658.2342501,361.0186676,475.2144748,80.29635618,178.1596324,0.760231794,327.7467119,552.3855073,126.3608365,991.1978506,350.0378938,279.0153353,914.9597501,887.2429803,958.0718434,102.3122075,940.6823192,1.308466955,491.9269703,901.8578393,444.2390299,998.7744436,413.7646811,626.8101985,713.853113,668.4744214,895.7819738,277.0884079,822.0515428,869.2072235,307.4910082,893.538623,114.5486689,126.7937884,893.629003,517.7720734,424.4256295,944.8985642,235.6204878,799.7376204,455.9046111,35.85380341,811.0838086,501.527429,463.895576,127.6084396,402.908409,227.005147,343.2911026,226.1851306,868.2089631,574.1968892,365.1082115,416.6169407,936.3145211,306.3446534,226.294182,140.6113237,442.159768,839.0377637,280.184448,655.0198197,897.460625,494.3381449,592.4826074,114.2680396,966.1400688,401.9644468,145.5942824,765.5363939,10.00504806,300.1753969,447.6070094,59.53363788,650.03124,19.65530843
63,739.3768117,518.5640477,103.6256961,122.0828465,883.6456051,791.3046388,132.0778057,513.6619305,52.50952991,947.5373835,613.8156829,908.9148496,589.8985239,172.243824,17.99837251,833.1574245,846.1421591,165.2595584,241.6203284,269.4786713,970.873062,832.0341848,104.1839844,114.9360595,619.1567112,481.8315693,837.8546848,205.4608439,179.6718436,265.113155,628.4565804,630.7934966,632.474065,135.4241718,263.2459079,948.024723,939.0223867,661.7635153,995.9437577,988.5876022,463.2659508,566.9334153,639.8117862,759.6451748,10.11139413,183.9123954,683.376903,420.7188772,518.7262847,683.6051399,686.1458101,532.701068,846.4947382,279.0089261,150.0461258,120.6819161,886.2280345,424.0896779,139.2606535,881.4105233,363.4640349,413.6213258,749.2636174,293.6010443,661.585933,692.6983326,794.755356,718.5703608,103.7632997,107.841172,868.7330726,714.7204011,647.9016173,863.3150747,42.68692392,474.4499647,916.1400113,616.7390628,329.1203717,700.1707607,559.7004321,727.2371759,500.5322208,454.0647467,692.6849751,340.4794473,430.9493404,115.142391,423.6685713,426.4723666,417.4105765,687.1404759,687.4695935,586.5919188,88.39962253,720.5685201
64,64.2035863,802.5080865,769.589708,719.5840785,379.1581205,820.4825472,844.9451004,901.0322618,972.8184778,477.3916021,714.1616545,514.8152032,519.9433176,974.239715,576.0640963,467.7340631,947.1328694,758.8264538,201.014564,174.3746952,939.4852447,221.6804263,996.7669856,622.3011428,36.02165594,973.0862939,58.73130802,685.2419621,609.69511,819.1869419,386.8693434,630.8231856,654.9730984,512.2176285,735.1355599,845.2638532,709.8207184,741.2083068,808.7748338,814.8434864,784.8056025,708.6212347,495.4846221,578.734758,667.2137713,838.8303479,263.1226365,52.43074134,751.5387027,977.6058806,864.0018691,933.9791798,802.7813296,182.7100767,776.199168,427.448762,92.51839584,126.8595642,60.08057338,611.4960305,449.35617,662.1066635,627.1489638,357.8487034,809.3199008,538.8123715,770.8018268,542.8921109,453.7368502,828.3613815,203.7410615,167.2578804,743.0367089,209.2779613,89.52743229,930.7481259,150.5998742,969.1123951,667.2035809,320.3870031,223.9278531,917.3147386,634.4835037,644.6794463,518.1218826,344.7931146,424.3126928,838.7308151,981.8305384,127.0776814,499.2506979,609.7647928,795.8464528,492.0936601,979.0791804,439.1013812
65,288.0641733,128.6618799,421.9722691,624.3770024,127.2271251,802.5980284,860.7229311,883.8582978,59.19091608,339.321542,852.316394,987.8632492,879.3816737,784.4279245,749.292931,649.2109633,164.2594839,743.2982678,406.1287202,636.9365451,835.5502921,121.3443743,898.5479672,754.3463834,911.2124179,166.2847926,405.829483,490.2012404,429.4685424,377.6310006,560.6759564,685.92622,283.4466792,578.2342201,884.7099155,701.70944,480.5280854,153.1288683,482.4222445,118.9942223,146.6372307,395.3883151,44.12976935,726.0150088,832.7133446,48.89071775,371.7807343,568.7740647,344.3540359,900.4294212,391.9138707,805.0317333,482.978025,380.3784376,463.6113494,384.4568417,469.6154065,137.6732958,290.0155326,141.7142515,468.4302034,179.6748968,43.57152077,994.9819375,941.3090869,326.5702205,375.9703369,276.8808315,798.0123366,264.8489559,706.2119996,347.4561138,313.3699644,412.3915142,541.6181595,511.045248,822.1244114,72.17920256,286.4368888,806.7064667,828.7233975,551.920502,434.8512214,145.2345798,191.6245641,71.76433919,232.9577077,824.1410135,273.230223,488.70846,93.67698591,253.7204634,40.10073094,590.6511978,636.2284126,222.2083659
66,663.6890643,770.3998322,513.60668,336.6141829,882.6852942,598.5898057,911.5397172,459.9671354,560.5301545,240.4039864,15.51567086,421.5114066,599.4562469,190.7033882,340.4650472,778.6069941,915.4312197,179.1763808,660.6281088,21.11748397,797.1948916,428.8740144,540.1601264,112.6377201,212.3969634,51.5000379,165.2783971,811.6879444,805.8544869,314.8790766,799.6630054,648.9089285,5.114609439,891.2742123,671.7370196,760.6387906,846.2725249,196.548581,409.4761845,801.810631,984.1901476,164.5265409,905.0686227,446.9572308,228.9335893,857.2312297,455.9315523,917.5348408,926.7481058,56.30665336,553.0110972,666.3841564,247.7127588,146.7466069,948.9976375,812.4704643,464.4082658,45.00186287,250.0669811,421.0877531,164.3327048,756.9725396,787.6073461,785.3885714,133.3629913,938.7776832,803.6903578,0.825167149,247.4143721,561.5328883,255.6740386,196.8981193,671.8710342,420.5329367,363.5799627,401.9777875,39.05198313,283.7014344,523.4083032,167.3505344,170.5454095,617.2137293,42.17811821,774.7245294,976.4275007,83.84047584,67.09103827,381.8868621,862.9484452,264.0418217,762.4198472,377.036469,201.5739643,532.0155827,779.270379,663.0714338
67,759.8352799,9.823312711,741.5282216,125.835224,335.6299059,285.6706009,28.24941501,252.6328028,59.84765027,577.0019803,458.7006993,529.1726198,143.271682,88.74436537,844.4910882,345.1027401,373.3150721,48.79209826,700.2178779,545.9785018,505.3183735,429.1742444,649.4858154,280.8464391,876.0110777,297.667906,690.5182125,551.9405784,643.1622849,890.0421395,293.2083587,465.4169608,314.5114915,441.9089238,236.2824388,533.1401439,454.2921261,315.4543429,460.7466782,930.2654879,645.6377368,646.1951884,167.3780552,295.7444029,442.8938226,906.732143,619.2854581,163.8290363,192.4189284,392.789123,14.60733141,61.34671002,407.6511042,645.9784764,430.851849,653.398987,293.8831095,459.7651898,29.78326118,543.795502,52.59526815,503.3052628,718.8281047,830.6199653,150.9713839,649.6857905,90.4963274,949.3007187,82.50230316,830.0190693,64.37999103,259.6920201,283.0107145,962.8349577,589.8262027,880.3548842,415.4783917,713.914661,759.6105527,205.9633858,223.0225818,396.395477,146.3130411,38.41505166,569.8062053,494.3961795,309.1268932,306.8825711,850.0073259,12.34196268,87.07759928,741.2457115,501.5719763,905.2000964,320.5025447,186.2903481
68,870.7760474,320.4673023,965.1418516,664.3196272,985.7933304,872.0161726,949.5143682,75.85912416,91.43706654,819.2536265,67.71635833,975.6575953,998.694632,72.7538986,57.69962956,181.2638995,614.5219255,510.1266937,791.0694483,373.4375245,916.0052911,358.7427817,999.3078608,760.297034,576.5974772,933.5120411,701.164558,526.0068122,664.8035475,411.352198,122.1882664,526.7974871,928.4891609,351.6503848,104.0308095,565.6485971,77.23781348,298.9974325,874.004837,308.0951761,859.9707085,36.08424924,357.0561188,3.324704162,867.0769551,815.2949695,621.508753,300.3674466,192.4540169,444.3185807,150.3252787,424.0496004,350.7815569,681.5855222,574.468504,343.9192008,487.3263883,116.0757955,861.5553773,43.31863409,386.379418,800.3639705,312.0043068,800.4546178,51.00035407,509.3812167,274.1064782,174.4050115,950.4586209,377.1986878,832.5352097,918.0990741,429.0124159,983.3444877,358.168697,677.4538801,470.8628114,997.2901825,219.981419,340.4467264,955.768667,983.4648959,108.9327273,781.099651,579.0764701,572.3719903,794.954975,602.8937142,696.4578408,909.8689196,152.1925499,610.6664695,385.2908865,214.8546134,75.94531908,682.4370671
69,521.703161,600.4257787,745.1870854,591.1924023,320.8300276,725.7539047,61.05238018,169.4604502,660.9533238,455.1603545,260.8706162,509.5528349,551.1322257,108.620746,93.27665539,266.8661884,115.8888661,122.4510728,532.4530025,673.2059921,817.4772653,160.8596205,790.4623625,109.2996351,788.2838597,600.1881171,338.132297,616.4410646,293.1195977,392.0766025,778.9957449,597.3757312,410.1393591,991.4811949,165.3198427,268.9600754,982.7740955,561.0120822,618.6666659,294.199172,871.3488994,115.0296264,500.7127003,328.966704,241.7245119,178.0815331,268.592434,433.0569941,245.2223516,329.4216662,831.8690179,313.89757,342.4170235,245.5902659,343.2245637,167.369932,999.0638207,748.6582266,830.6018236,962.8825795,258.0738353,218.964057,200.3275521,991.3666421,583.2184959,52.34502457,898.4765841,371.3842505,256.8187189,99.12329174,990.3489615,767.1740767,350.7515229,555.7611368,252.2010568,625.9406857,377.1307836,86.8601975,767.4635227,93.12053988,736.0287224,740.1244604,534.5487269,531.6796629,939.173261,540.9553517,359.7261338,294.8066978,907.9543363,278.2911812,149.4101282,813.5161132,862.0402348,392.3906045,242.8423795,892.7609339
70,784.4783537,921.8101165,877.1781503,205.1582209,439.3852291,63.06578534,446.9128907,675.6797129,491.3395159,216.4438509,406.4390977,143.748354,906.0847104,87.79826895,388.1444286,699.9605452,747.240172,532.588894,645.6746729,82.4540033,649.0815311,420.5568817,444.6406079,852.0999069,59.98246362,687.2576955,489.7216415,604.7157988,378.7095544,213.2548023,306.4715327,323.1546844,949.3989793,785.2730994,652.5429013,627.9430258,73.4650592,528.6475692,866.5348273,266.718065,642.6349633,903.8458852,808.3803904,244.7979222,580.8666512,854.4829565,339.8459569,436.8104282,790.75909,365.4172202,928.4710423,987.7859274,818.3424071,871.2001635,397.4246888,741.8534904,516.2477755,301.2334557,592.7412459,739.8513743,51.65090879,725.9648107,867.1927124,306.8829524,426.3110113,871.4670325,135.7385269,341.2374278,129.6315823,388.6410698,357.7173442,165.2909763,919.433129,387.2690226,16.74650756,543.2424289,541.6813992,297.0885223,281.1093193,477.6792117,5.066690127,968.0718207,837.7997394,298.6429061,310.6294638,921.2965406,291.9851522,744.914124,530.067327,747.3545744,758.7251632,710.4207042,256.7240959,517.6950023,463.1941352,910.3894861
